# Simulation 4 (Up to date)
# 961 data points written for 1 variables.
# Simulation warnings:
#   Deploiement du systeme de recuperation à grande vitesse (22,2 m/s)
#
# Moment d'inertie longitudinale (kg·m²)
# Event LAUNCH occurred at t=0 seconds
# Event IGNITION occurred at t=0 seconds
6.0602
6.0602
6.0597
6.0592
6.0587
6.0582
6.0576
# Event LIFTOFF occurred at t=0.07 seconds
6.0571
6.0566
6.0561
6.0555
6.0547
6.0537
6.0527
6.0516
6.0506
6.0495
6.0485
6.0474
6.0464
6.0453
6.0443
6.0432
6.0422
# Event LAUNCHROD occurred at t=0.23935 seconds
6.0412
6.04
6.0381
6.0358
6.0336
6.0317
6.0298
6.028
6.0264
6.0249
6.0234
6.022
6.0207
6.0195
6.0182
6.017
6.0159
6.0147
6.0136
6.0126
6.0115
6.0105
6.0094
6.0084
6.0074
6.0065
6.0055
6.0045
6.0036
6.0026
6.0017
6.0007
5.9998
5.9989
5.998
5.9971
5.9962
5.9953
5.9943
5.9934
5.9926
5.9917
5.9908
5.9899
5.989
5.9881
5.9872
5.9863
5.9854
5.9845
5.9836
5.9827
5.9818
5.9809
5.98
5.9791
5.9782
5.9773
5.9764
5.9754
5.9745
5.9736
5.9727
5.9717
5.9708
5.9699
5.9689
5.968
5.967
5.9661
5.9651
5.9642
5.9632
5.9623
5.9613
5.9603
5.9593
5.9583
5.9574
5.9564
5.9554
5.9544
5.9534
5.9524
5.9514
5.9503
5.9493
5.9483
5.9473
5.9462
5.9452
5.9441
5.9431
5.942
5.941
5.9399
5.9389
5.9378
5.9367
5.9356
5.9346
5.9335
5.9324
5.9313
5.9302
5.9291
5.928
5.9269
5.9257
5.9246
5.9235
5.9224
5.9212
5.9201
5.919
5.9178
5.9167
5.9155
5.9143
5.9132
5.912
5.9109
5.9097
5.9085
5.9073
5.9061
5.9049
5.9037
5.9025
5.9014
5.9002
5.899
5.8978
5.8967
5.8955
5.8943
5.8931
5.8919
5.8907
5.8894
5.8882
5.887
5.8858
5.8845
5.8833
5.8821
5.8808
5.8796
5.8783
5.877
5.8758
5.8745
5.8732
5.872
5.8707
5.8694
5.8681
5.8668
5.8655
5.8641
5.8628
5.8615
5.8601
5.8588
5.8574
5.8561
5.8547
5.8533
5.852
5.8506
5.8492
5.8478
5.8465
5.8451
5.8438
5.8425
5.8411
5.8397
5.8384
5.837
5.8356
5.8342
5.8328
5.8314
5.83
5.8286
5.8271
5.8257
5.8242
5.8227
5.8212
5.8198
5.8183
5.8168
5.8152
5.8137
5.8122
5.8106
5.8091
5.8075
5.8059
5.8043
5.8028
5.8013
5.7997
5.7982
5.7966
5.795
5.7934
5.7918
5.7903
